genes	baseMean	log2FoldChange	lfcSE	pvalue	padj
PES1P2	PES1P2	1.30781199340686	-1.10701295820906	0.613488320759222	0.0446680414685611	0.0672006332809659
PET100	PET100	48.825229478242	0.259801416215511	0.0903176173811101	0.00377532884140028	0.00669917232695037
PET117	PET117	17.1773278882834	0.58215273024617	0.120630486363038	9.60590120326612e-07	2.50414784058312e-06
PEX1	PEX1	1443.21108221164	0.155740831670895	0.0656055328987593	0.0172594503860383	0.0278115670889982
PEX10	PEX10	779.51122450874	0.156969755018054	0.0731884541081875	0.0313227240827315	0.048450690512435
PEX11A	PEX11A	2370.94050867564	-0.203967673952979	0.105918493444532	0.0513579226881204	0.076352485953648
PEX11B	PEX11B	2357.40756232673	0.798339004682083	0.0482185420254744	3.67521349568561e-61	1.92553963370254e-59
PEX11G	PEX11G	234.193468291285	0.134342851067045	0.0971630949212056	0.162664063949301	0.217630031459427
PEX12	PEX12	675.654887813682	-0.0854972274255903	0.0738956477015505	0.261512587401146	0.331959535299409
PEX13	PEX13	2737.48274802172	0.64539041060001	0.0602788168891222	9.53513747875281e-27	8.96835470574716e-26
PEX14	PEX14	1165.10981316423	-0.191366570742739	0.0573163663895652	0.000810362340727565	0.00156049355730086
PEX16	PEX16	1159.1318499868	0.322435466296136	0.0733893413878901	1.03043371847731e-05	2.43412520566095e-05
PEX19	PEX19	6015.17616630779	-0.144987690999022	0.0865354685656226	0.0916685686579986	0.129518934502202
PEX2	PEX2	3328.19801410981	0.253734219854927	0.0539727668046676	2.47759221958803e-06	6.20670460053346e-06
PEX26	PEX26	3263.09325556916	0.115815496949376	0.0452704557844324	0.0104180427077581	0.0173773266842687
PEX3	PEX3	878.846357924833	-0.197589310206941	0.0596842823288602	0.00081407029583633	0.00156737783167747
PEX5	PEX5	3233.45132400311	-0.234280517816707	0.054696299381459	1.75622197626438e-05	4.04934086520992e-05
PEX5L	PEX5L	143.538623974972	0.110164739725285	0.217094773752591	0.601451942043915	0.679064838309965
PEX6	PEX6	2408.74483785116	0.0259662701675138	0.0689264875155041	0.705823426691221	0.77217860189739
PEX7	PEX7	762.983637390314	0.292241500307938	0.0677103527974409	1.2686748760695e-05	2.96737347831996e-05
PF4	PF4	4.8588175357068	-2.95607735659969	0.499838636502944	1.12223372400522e-09	3.69704663711639e-09
PF4V1	PF4V1	2.58881207212803	-2.19347093805354	0.330688367597058	1.24724879702863e-12	5.09517774135584e-12
PFAS	PFAS	1345.6115150394	-0.0585430211055668	0.061020213928018	0.334784058742318	0.412344172932891
PFDN1	PFDN1	2778.73516079884	0.18395199836104	0.0501945896888071	0.000241409304855932	0.000494379527837746
PFDN2	PFDN2	1881.35350965883	0.813989782861353	0.0906647022453691	2.40417969183737e-19	1.50033200638484e-18
PFDN4	PFDN4	1054.77956487724	0.217983601584424	0.0774866227758601	0.00470868497046827	0.00824573627039417
PFDN5	PFDN5	99.4303878143257	-0.513234955881363	0.0779972218822003	3.80468939054776e-11	1.40071663852511e-10
PFDN6	PFDN6	1426.10196400113	0.887682281237665	0.0662363198806518	8.98082645325277e-41	1.75764763430705e-39
PFKFB1	PFKFB1	531.513732807723	-3.00126480462363	0.222576396354319	1.67180030789107e-39	3.03975413308832e-38
PFKFB2	PFKFB2	1671.33662366246	0.5662531713553	0.0903664026805872	3.07635594386042e-10	1.06162498004122e-09
PFKFB3	PFKFB3	17638.3950594797	-1.41528430588215	0.144879973806679	8.79607795207314e-23	6.69983408949099e-22
PFKFB4	PFKFB4	543.709809533914	1.21608283478342	0.0946399132035389	1.25179749016281e-37	2.07352778639849e-36
PFKL	PFKL	8140.478973617	0.357303786958613	0.076785342004302	2.95588446704854e-06	7.35280679307671e-06
PFKM	PFKM	3503.63331990964	-0.126473597463979	0.0898818832109486	0.154889635752745	0.208181512936904
PFKP	PFKP	2514.04157831807	0.152142193439746	0.123685291031984	0.22093212833877	0.285865092883821
PFN1	PFN1	15440.6942350407	0.732191528546963	0.0668743056551837	7.03354222606058e-28	6.98122988561977e-27
PFN1P1	PFN1P1	11.617819312274	0.645757265457815	0.123613701410054	1.14011298008311e-07	3.20611446729002e-07
PFN1P11	PFN1P11	2.93161044774267	0.440227330223439	0.19739159413546	0.021437183572521	0.0340899319682632
PFN1P2	PFN1P2	21.6299648568773	-0.519953087325605	0.114836777692081	4.43717372509867e-06	1.08648237061632e-05
PFN1P3	PFN1P3	2.23559666976955	0.268170760804332	0.221336982429032	0.205662096409113	0.268343335608196
PFN1P4	PFN1P4	1.56897449509925	0.00725931338637452	0.255364908383725	0.961902124039309	0.97648100056406
PFN1P6	PFN1P6	3.97006107419109	-0.559070939549539	0.234664719673882	0.0119821642295371	0.0197939666469348
PFN1P8	PFN1P8	1.65493331433422	-0.267812969860369	0.247559656651312	0.261732714772586	0.332191266793444
PFN2	PFN2	5063.78321559565	0.570807713262717	0.117561414979611	9.79449625422839e-07	2.55086795810286e-06
PFN4	PFN4	50.5553909415174	0.173530781118433	0.0817211315236598	0.0316989590025816	0.0489641268891155
PGA5	PGA5	4.0610916541633	-3.97305993421151	0.433586479947644	1.9926780695137e-21	1.40857605293528e-20
PGAM1	PGAM1	2031.29651640779	0.519821368804124	0.0589977958167445	1.16854440372648e-18	6.9653754993742e-18
PGAM1P11	PGAM1P11	1.05102132456166	-0.312054397784486	0.35308207854385	0.364848465148065	0.444068900397898
PGAM1P2	PGAM1P2	1.30330248180375	-2.14915838626594	0.4293875069522	1.14458566374399e-07	3.21792447716878e-07
PGAM1P3	PGAM1P3	0.861075025256255	-1.39003546444481	0.774808582994697	0.032752838925713	0.0504465898091477
PGAM1P4	PGAM1P4	0.94131044622729	0.180625042613303	0.405339056530301	0.609257096061257	0.686059262631547
PGAM1P5	PGAM1P5	31.9235635748849	-0.780490475235796	0.193685814298872	2.9495482533386e-05	6.64399834263181e-05
PGAM1P6	PGAM1P6	0.617119226771778	-0.0253620895302366	0.648947652050281	1	1
PGAM1P7	PGAM1P7	5.4028799956644	0.976947517595769	0.223710623321419	5.18511822701935e-06	1.2622819997146e-05
PGAM1P8	PGAM1P8	31.7872356219466	0.0885453672937905	0.0942842668219666	0.3441667935292	0.421946150355687
PGAM4	PGAM4	7.00895783839445	0.515245935039647	0.108606411501324	1.54394854603072e-06	3.94920731450718e-06
PGAM5	PGAM5	2424.25463208154	0.875811177449272	0.0645163720444011	8.93242421292346e-42	1.84626056277053e-40
PGAP1	PGAP1	1205.79141304356	-0.890571393525449	0.0906672814834061	7.43259155591266e-23	5.69316873239877e-22
PGAP2	PGAP2	1832.92219474062	0.459603481196027	0.0689146072390369	2.28626734913968e-11	8.54330566381284e-11
PGAP3	PGAP3	4069.06334249726	0.55019572594852	0.116066555283887	1.62600485843764e-06	4.15098980860803e-06
PGAP4	PGAP4	398.949310875597	-2.10086556201623	0.126560117447448	1.17351346452464e-59	5.71643301279804e-58
PGAP6	PGAP6	2641.85615357018	1.13932419117946	0.0791319073366993	1.7152187692419e-46	4.36707788151474e-45
PGBD1	PGBD1	423.081464380536	-0.244380364254156	0.0743795967282526	0.000955447513219348	0.00182330030784601
PGBD2	PGBD2	630.611014013399	0.366042887701769	0.0715852781109464	3.05673237617734e-07	8.28934441250761e-07
PGBD4	PGBD4	211.796196234837	-0.433272207061019	0.0628695445114883	4.15711059694186e-12	1.63879407268809e-11
PGBD4P8	PGBD4P8	6.11965617240754	0.039117017392634	0.752081924935079	1	1
PGBD5	PGBD5	319.564062715056	0.233985323761048	0.150472263445661	0.112839560417347	0.15641324243168
PGC	PGC	83.136817863438	-0.137973087602655	0.323480970535947	0.635396144282375	0.709842830507525
PGD	PGD	8918.6408626662	0.121107543714434	0.0893613452189334	0.172719238429976	0.229610515924204
PGDP1	PGDP1	1.44965019585082	-0.257070022656463	0.253635152852511	0.289207538965713	0.362727404174999
PGF	PGF	600.348288741513	-0.140162510137799	0.106053750112869	0.183762194256304	0.242662708632023
PGGHG	PGGHG	2399.76931768157	-0.449614445044639	0.148903749789539	0.00210869427756022	0.00385594483587989
PGGT1B	PGGT1B	2254.67000955767	0.177818516679193	0.0538934682303118	0.000945214722178467	0.0018046492819652
PGGT1BP1	PGGT1BP1	2.23181433982471	-0.431880157695869	0.256964262952473	0.0744634866621067	0.107109786293232
PGGT1BP2	PGGT1BP2	1.60368890561234	0.554816574249643	0.65892678962392	0.260764082993435	0.331128251169221
PGK1	PGK1	23308.1352941822	0.922393366214886	0.0792039160248158	2.83704087485241e-31	3.35446173651473e-30
PGK1P1	PGK1P1	5.64434044730208	1.05613213799237	0.152340630974077	1.17276948625385e-12	4.79923546417117e-12
PGK1P2	PGK1P2	8.46084241941943	0.242893241912586	0.115200662601655	0.0328638502254795	0.0506087552024422
PGLS	PGLS	2284.17833949446	0.459138974412973	0.0686503239284674	2.02523477267112e-11	7.60000294307237e-11
PGLYRP1	PGLYRP1	2.50283476806112	-1.30848294844874	0.206933791694546	5.15057923498098e-11	1.88152292784942e-10
PGLYRP2	PGLYRP2	262.427831954571	0.465161906025006	0.328599076011571	0.116762419409183	0.16131349958613
PGLYRP3	PGLYRP3	5.94398776901751	0.0627603957121244	0.719983679669425	0.840481735236822	0.883685235065115
PGLYRP4	PGLYRP4	21.8352017634487	1.01752040045715	0.424301700825946	0.00716815111958998	0.0122500079416401
PGM1	PGM1	6187.60433423586	-0.860019465022617	0.116480301986647	8.70413035749367e-14	3.82767433589609e-13
PGM2	PGM2	2143.51943363215	0.520186147484148	0.0570872050580856	7.58038223378339e-20	4.86799015249227e-19
PGM2L1	PGM2L1	1515.99849877152	0.716912192285235	0.107812942325887	2.10965786507321e-11	7.90590763996121e-11
PGM3	PGM3	2352.570452881	0.488179025116764	0.0631594371536295	9.82984690616844e-15	4.61357048223818e-14
PGM5	PGM5	1498.71269541394	-2.79518221939672	0.157884653174811	8.09623985396068e-67	5.49565302179116e-65
PGM5-AS1	PGM5-AS1	31.1058374241335	-4.74476251523195	0.250797448850523	2.71264879804577e-79	3.35429457142968e-77
PGM5P2	PGM5P2	33.1851625417335	-1.16434596150386	0.104692030744699	5.05354290468393e-29	5.3205878185218e-28
PGM5P3-AS1	PGM5P3-AS1	23.5586864943338	-4.24711467745499	0.289091658115228	6.46233072458949e-51	2.08712626552609e-49
PGM5P4	PGM5P4	13.5290354336559	-3.63475299203526	0.226520695380319	1.23720651753394e-60	6.27744741644013e-59
PGM5P4-AS1	PGM5P4-AS1	12.576245717533	-4.03433816697314	0.294564943022746	4.87803063403501e-45	1.1624767747483e-43
PGP	PGP	694.2114939112	1.10971438932302	0.0802500695211551	4.47981364901808e-43	9.74945290446304e-42
PGPEP1	PGPEP1	2122.12305518145	-0.398702887885273	0.07323766053498	4.55014485753072e-08	1.3229949263058e-07
PGPEP1L	PGPEP1L	11.2639932011931	-0.848334476952834	0.325926022364876	0.00238315137345924	0.00433072032898546
PGR	PGR	7702.6298452954	-0.606862519929086	0.27507245469206	0.0156675346012637	0.0254201202538739
PGR-AS1	PGR-AS1	17.413624741938	-1.05986972712146	0.182715636154752	1.7535191874615e-09	5.69764848075853e-09
PGRMC1	PGRMC1	10006.713242453	0.147193854341431	0.0625248766303151	0.0182414633255728	0.0293138251696679
PGRMC2	PGRMC2	7797.79230374904	-0.104039611237752	0.0714392450153437	0.143372077269444	0.194095376206174
PGS1	PGS1	1269.13164516738	-0.0484333705739801	0.0524935728315044	0.354590971778457	0.433119528786141
PHACTR1	PHACTR1	189.3641664524	-0.0547991715732795	0.102905409060193	0.589829747668636	0.668062724565128
PHACTR2	PHACTR2	2592.48169970929	-0.51117288732666	0.0791869358533308	8.96396911126299e-11	3.21740350776226e-10
PHACTR2-AS1	PHACTR2-AS1	0.981378953502631	0.471574429512285	0.521302504770325	0.2910478516928	0.364763883872558
PHACTR2P1	PHACTR2P1	7.10984126216082	-1.15887241610255	0.172729806895076	6.0930107644346e-12	2.36894597278177e-11
PHACTR3	PHACTR3	45.7093873237165	-0.23301500613951	0.15036587453132	0.113073874180406	0.156676627371
PHACTR4	PHACTR4	3655.1691647172	0.224381631731669	0.0466741409284652	1.48033971929515e-06	3.79253942139038e-06
PHAX	PHAX	2738.6117725699	0.0698454807834899	0.0402599599069731	0.0824416238979807	0.117624078313313
PHB	PHB	4007.05914249213	0.424592013026171	0.0755182684447661	1.6653162633066e-08	5.00968949062927e-08
PHB2	PHB2	9561.21648881114	-0.00160928371145374	0.0545234355372923	0.97404232388685	0.985580005844138
PHBP11	PHBP11	0.80959308416512	0.870481226869007	0.457109982476423	0.034687577329802	0.0532040669761221
PHBP12	PHBP12	3.86618059178542	0.128157221296021	0.178545461441629	0.460919323736267	0.543147908564629
PHBP13	PHBP13	1.15326407455245	1.19182142413596	0.527463553999056	0.0119772560929509	0.0197877072655895
PHBP19	PHBP19	4.59131941294137	-0.426108268923397	0.164857635279716	0.00816500837477996	0.0138412194983268
PHBP20	PHBP20	1.61675782312086	0.0431399057490374	0.251537767061787	0.883943121960139	0.917851315575786
PHBP21	PHBP21	1.23166987132389	0.143128947444833	0.262100988135967	0.561690890666291	0.641877996200387
PHBP3	PHBP3	0.880259942614484	0.455132587672836	0.352477607476534	0.166745208603675	0.222520684255029
PHBP7	PHBP7	0.72842759093298	-0.248809269295039	0.45972513468528	0.570016617344261	0.649700383058292
PHBP9	PHBP9	24.7903172863798	-0.716940441671119	0.119826232813261	1.42797080369273e-09	4.67204990957475e-09
PHC1	PHC1	672.2027719772	-0.28850182240599	0.0658279871663344	1.08927987943617e-05	2.56644789715258e-05
PHC1P1	PHC1P1	50.3415119213539	-0.288747950892336	0.105494282154785	0.00561315726439261	0.00972560416712775
PHC2	PHC2	6132.29007391904	0.00269454772806878	0.0432325189879358	0.950380306957484	0.96792418948138
PHC2-AS1	PHC2-AS1	3.52054763993037	-0.264221702755848	0.170560043684885	0.110782509973605	0.153802986111434
PHC3	PHC3	4974.0368306091	0.0476148778545164	0.0574018562599436	0.405669429871987	0.4868170813513
PHETA1	PHETA1	836.394271561752	0.278062548814338	0.0715875876593295	9.6506175110982e-05	0.000206394586526359
PHETA2	PHETA2	1007.62142254217	0.479611929568952	0.0803811216858625	2.10702909314775e-09	6.79820124798561e-09
PHEX	PHEX	264.811709917192	0.68295260487453	0.153703113432312	6.06251397867016e-06	1.46628920021659e-05
PHEX-AS1	PHEX-AS1	6.60170057389055	-4.34269655743395	0.3781648473365	8.31843462779683e-34	1.13321048001554e-32
PHF1	PHF1	3163.92495919253	-0.463826686091666	0.0526786676216344	1.22349798764758e-18	7.28066739578606e-18
PHF10	PHF10	5031.43141039425	-0.658214593428299	0.0590073594076123	6.87457523038285e-29	7.18862664170578e-28
PHF11	PHF11	2000.41012692748	-0.0662514467174047	0.0541182594873598	0.219274071663119	0.283927487711124
PHF12	PHF12	3982.65238334113	0.289836271358405	0.0631893813856727	4.22687767124608e-06	1.03714375108317e-05
PHF13	PHF13	2380.1778046589	-0.0287291668950265	0.0519724373706241	0.579030050921465	0.658204421292714
PHF14	PHF14	3404.07465979229	0.329579256769981	0.0419140477829495	3.61340067803887e-15	1.74121699112746e-14
PHF19	PHF19	1407.58594357892	0.0320575184485278	0.0877780895091469	0.714332696063476	0.779510484950778
PHF2	PHF2	4122.17828468456	-0.249490060427156	0.0421049290446399	2.9895143007643e-09	9.53414854779777e-09
PHF20	PHF20	4741.05654654799	0.403663768986324	0.05554879475237	3.40277855399823e-13	1.44187950589681e-12
PHF20L1	PHF20L1	3527.83657656696	0.515100254154361	0.0760358558998905	1.04990817610351e-11	4.01796371041021e-11
PHF21A	PHF21A	2729.34606263598	-0.178438488165952	0.0336442019708194	1.10838535678871e-07	3.12136073760412e-07
PHF21B	PHF21B	74.4224708146375	-1.23453128080375	0.279714954586825	3.1433138518127e-06	7.79929098220419e-06
PHF23	PHF23	2090.14948234752	0.272866468775312	0.0482565699212098	1.49213773734206e-08	4.50546706726985e-08
PHF24	PHF24	84.6501057558047	-2.47463753566818	0.180021305961666	9.52696293254724e-42	1.96570037403462e-40
PHF2P2	PHF2P2	0.89899039389213	0.37127077658402	0.781991442953513	0.439951533875817	0.522232940473207
PHF3	PHF3	7512.88227552358	-0.22558714199046	0.0541879221220055	3.01195059481206e-05	6.77593083877408e-05
PHF5A	PHF5A	1351.88567951726	0.265848146744322	0.053748645434419	7.20283754781844e-07	1.89657024703e-06
PHF5CP	PHF5CP	0.562781889850241	0.0769732196120594	0.588688298429154	0.820859352615746	0.868268559109166
PHF6	PHF6	2180.40600997401	0.59897612898874	0.0644053930787333	1.30328290039554e-20	8.75415000427131e-20
PHF7	PHF7	354.959914873063	-0.577784413736956	0.0766971292920885	4.08076998515719e-14	1.83561982351926e-13
PHF8	PHF8	3354.83985455446	0.399944351492785	0.0587996490563148	9.49374146938857e-12	3.64268381322477e-11
PHGDH	PHGDH	5659.81610693206	-0.862651113714209	0.155014474787867	1.12360053129118e-08	3.42759706625659e-08
PHGR1	PHGR1	87.370586396301	-0.605972753749978	0.327057401293065	0.0456502023587239	0.0685761365396428
PHIP	PHIP	5514.71895542648	-0.131567265252131	0.0661587020251146	0.0459185881061946	0.0689236818630607
PHKA1	PHKA1	1671.5756637275	0.62032614956939	0.0903127681400404	5.81420425122059e-12	2.26502900797991e-11
PHKA1-AS1	PHKA1-AS1	1.23184178494863	0.62382400583524	0.322229155380671	0.0365180058722397	0.0557938081683051
PHKA1P1	PHKA1P1	10.8768361014413	0.368395141812529	0.141314557385669	0.00786707476371766	0.0133715053381888
PHKA2	PHKA2	1690.88519069311	-0.57269326614642	0.062017168707253	2.36385524612269e-20	1.56491465329706e-19
PHKA2-AS1	PHKA2-AS1	10.3108027337544	-0.711900790838255	0.118853394329293	1.21616572170903e-09	3.99829885174674e-09
PHKB	PHKB	6583.98300451667	-0.156185287464717	0.0679724844265288	0.0209930424369657	0.0334242277049924
PHKG1	PHKG1	230.297166178858	-1.77438417629138	0.143381902911513	8.01533881240839e-35	1.15557463147502e-33
PHKG2	PHKG2	1277.31785356173	0.87319445258001	0.0565489337061358	1.96808769199004e-53	7.22006444265848e-52
PHLDA1	PHLDA1	4176.55268381974	-0.971192285353187	0.115938890058515	3.75904823763743e-17	2.04773168398102e-16
PHLDA2	PHLDA2	320.956044654736	1.00314974931067	0.152319433268477	1.77034363628194e-11	6.66683023076466e-11
PHLDA3	PHLDA3	3171.82104161396	-0.71663580336723	0.127787947977447	1.28054808100546e-08	3.88592610989857e-08
PHLDB1	PHLDB1	6711.64843577204	-1.04008727726158	0.106236166277419	8.2768861421607e-23	6.31253134391877e-22
PHLDB2	PHLDB2	3533.27374275485	-1.01616699778827	0.126671458753547	5.5717108114755e-16	2.82418737061532e-15
PHLDB3	PHLDB3	598.164378422411	0.780765026312548	0.102866642464496	2.09951353325974e-14	9.62900999918697e-14
PHLPP1	PHLPP1	1910.68589251223	-0.629558068380198	0.0750713748608375	4.28870188030225e-17	2.32693988948894e-16
PHLPP2	PHLPP2	1109.84805734465	-0.121307273298679	0.0708220264705743	0.0852032047309248	0.121236474422997
PHOSPHO1	PHOSPHO1	46.6420667013145	-1.03259042596362	0.132965450663696	4.1738088684744e-15	2.0017188857282e-14
PHOSPHO2	PHOSPHO2	219.062764670071	-0.129494011107794	0.095458523921761	0.164596307752491	0.219911432701795
PHOX2A	PHOX2A	1.65214121716777	-1.44282431129258	0.485036392737956	0.0012217041728961	0.00230196430680753
PHPT1	PHPT1	1981.32569566849	0.541352837849662	0.0854954933783111	3.18104340024943e-10	1.09636097699855e-09
PHRF1	PHRF1	2727.94636653993	0.0799419718437801	0.0604794368204392	0.185082223407663	0.244205231907324
PHTF1	PHTF1	843.737245142679	0.73849002316234	0.0528628728506893	3.73228059888578e-44	8.55979918155612e-43
PHTF2	PHTF2	2064.67921106556	0.807152338232862	0.0750446355532327	5.76856742126903e-27	5.48401577562309e-26
PHYH	PHYH	2561.72197453317	-0.265181278325047	0.104130393456316	0.0100755626442308	0.0168477548302566
PHYHD1	PHYHD1	1188.56367091746	-1.39903924985292	0.175667081748281	4.23434252382385e-16	2.16366888245962e-15
PHYHIP	PHYHIP	265.246667529526	-2.61349397116276	0.153460907305699	1.62479887406322e-62	8.97828315331963e-61
PHYHIPL	PHYHIPL	45.3626682491021	-1.88315538763577	0.187960201075805	6.51890312098304e-24	5.28400203698293e-23
PHYKPL	PHYKPL	1771.00195910891	-0.70938635194096	0.0590613726932536	3.36265144459579e-33	4.41753968566605e-32
PI15	PI15	5340.77266200402	-3.59143192269846	0.267786803609684	2.3646181136422e-37	3.86793337599244e-36
